ID,title,location,salary,summary
8cfd75acb1c8da0b,Backend 개발,서울 영등포구,,"및 Application 개발 경험? - Linux 활용 능력 - 
Python 개발 경력 (3년 이상) - Airflow DAG 기반 데이터/모델... 구축 및 istio 구축 경험 - 
Python을 이용한 데이터 가공, 분석..."
3eb23bfb57005adf,Recruitment for RTL Verification Engineer,서울,,"ACE) protocol 경험 Verilog HDL, SystemVerilog 사용 경험 Perl, 
Python 등의 script 사용 경험 UVM 검증 관련 경력자 우대 UVM 검증 경험이 없어도 하만 내부 교육..."
e85487d0d81b009b,시스템보안 담당자 채용,서울 중학동,정규직,"경험 보유 우대사항 - AWS, Azure 등 클라우드 환경의 보안서비스 운영 경험자 - Java, 
Python 등 프로그래밍 언어 능숙자 근무조건 [근무조건] - 근무형태 : 정규직 - 모집인원 : 명 - 근무지..."
d7ca20cfcb5a0889,Digital Human 을 위한 AI 연구자/엔지니어 모집,성남 판교역,,"10년 필수조건 - 전반적인 전산학에 대한 이해가 있으신 분 - 숙련된 프로그래밍 스킬을 통해 C/C++, 
Python 등 다양한 언어에 빠르게 적응할 수 있으신 분 - 확보된 기반 기술을 상용화 할 수 있는 개발 능력을..."
0da8a7bcecfc856d,데이터분석 신입사원 채용,서울 순화동,정규직,"우대사항 L-TAB / 면접유형 담당업무 근무지 데이터분석 (0명) 데이터분석 관련 전공 R, 
Python 활용 가능자 L-TAB : 인적성진단(온라인) 면접유형 : 역량면접, PT면접, 인성면접 데이터..."
554e814302b8a380,딥러닝 통한 인공지능 솔루션 개발자,서울 송파구,"연봉 40,000,000원 - 50,000,000원정규직","무관 (신입도 지원 가능)ㆍ기계학습과 딥러닝에 대한 전문 지식을 갖추고 관련 프로젝트 경험이 있으신 분ㆍ
Python 기반의 머신러닝 프레임워크 사용 경험이 있으신 분ㆍ딥러닝 기반의 인공지능 솔루션 개발 경험이 있으신 분 1..."
0b56875f3b75013c,AI 솔루션팀-NLP 경력사원,서울 영등포구,정규직,"딥러닝 모델 연구개발 경력자○ 
Python 프로그래밍 가능자○ 자연어처리... 기술지원>IT기술지원|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷..."
e927a1b47b643953,데이터 사이언티스트,서울,"연봉 20,000,000원 - 60,000,000원","유를 위한 원활한 커뮤니케이션 능력 • 긍정적인 사고 *Preference... 영어 회화 • 
Python or R을 활용한 프로그래밍 능력. • 데이터 시각화 혹은 데이터 분석 능력 • 통계 지식 근무 형태..."
4acaa0a303f64c41,Cloud Developer - SAP HANA Cloud and Databases,서울,,"patterns Experience in one or more... following: 
Python, Go Strong team player with accountability and integrity Good..."
0813a3ef3325ca64,Blockchain/NFT/Crypto FDS Server Engineer,성남 분당구,정규직,"역량을 갖추신 분Scala, 
Python 등 다양한 언어 사용에 거부감이... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>블록체인구축운영..."
0597023b41d3ad57,WebRTC UC & Collaboration Frontend & Backend Developer,서울,,"js, React-native, 
Python Preferred domain... 언어: Node.js, React.js, React-native, 
Python 선호 기술 분야: 퍼블릭 클라우드 데브옵스, 쿠버네티스, DB 최적화..."
35c2ac41489508c1,NPU 런타임 SW 엔지니어,성남 분당구,"연봉 50,000,000원 - 150,000,000원정규직","통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI..."
781ff208e96d815c,(주)케이엠티엘 건설분야 R&D 병역특례(전문연구요원(영상관련 S/W 개발)),서울 구로구,정규직,"우대사항]컴퓨터비전, 인공지능 분야 전공자 소프트웨어 개발자(C#, 
Python 등) 영상처리 기술 (OpenCV 활용기술 및 상용 Library... 통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임..."
67d8fe487c9744cb,[하나금융그룹] 데이터분석 모집,인천 청라동,정규직,"시각화 보고서 제작 (Spotfire/
Python/R 등 활용) ㆍ통계적 분석 및 검증 (SAS/
Python/R 등 활용) ㆍ분석결과를 이용한 기획... 원활한 사용 능력 ㆍSAS/
Python/R 원활한 사용 능력 ㆍ팀 단위..."
4b9f9b3d50350554,Altibase 엔지니어 영입,성남 분당구,정규직,"이터베이스·DBA>데이터베이스개발자|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>NoSQL|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>AWS|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python"
e990d9ecc91ca7a7,Modelling & Simulation (M&S) Software Engineer,서울,,"JavaScript, CSS3, ASP.Net, Java, JSP, 
Python, SQL, Linux, Apache, Mysql, and PHP... programing languages: 
Python, JavaScript..."
cf2b5b7899daa41d,인공지능 헬스케어 개발자,서울 강서구,정규직,"빅데이터, 인공지능(AI), 자연어처리(NLP), 
Python, 웹개발, 
Python, Java·JSP, 프론트엔드, 백엔드, HTML 모집학력 대학(2,3년) 인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷..."
4800ed0bd1febca9,"Customer Engineer, Data Analytics, Google Cloud",서울,정규직,"writing code in a common development language (e.g., Java, 
Python, JavaScript, C++, Scala, R, Go, etc.). About the job..."
366617531a696472,"[대형증권사] LP/MM 시스템 개발 및 운영,유지보수",서울 강남구,정규직,"레이딩 시스템에 대한 이해 및 열정 보유 <우대사항>C++/JAVA/
Python 프로그래밍 가능 0 명 근무조건 고용형태: 정규직급여조건: 연봉 협의... 통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임..."
5758726ce4b7479b,네이버 파이낸셜 플랫폼 운영,성남 서현동,정규직,"Docker(kubernetes) 및 어플리케이션 배포 전략 지식 보유 - Shell script, 
python 및 web framework 등 기타 프로그래밍 언어 활용 가능 - 국가보훈대상자 및 장애인은 법령에 의거..."
33b56ce32901a5bc,현대백화점 H.Point팀 데이터 분석/기획 경력,서울 삼성역,정규직,"적용 모델링 - OLAP툴, R, 
Python, SQL 등 활용 분석 수행 및 리포팅 - 학사 이상 학위 취득자 - OLAP툴 사용 경험(3년 이상) - R, 
Python, SQL 등 심화 분석툴 경험(2년..."
229eb9cfd32480ed,A.I.개발자,서울 송파구,정규직,"서비스 모델 IOT 플랫폼에 적용✔️ 필요 역량입니다.- 관련 경력 3 ~ 10년 이하 이신 분- 
python 언어를 통한 분석 가능하신 분- 리눅스 기반 개발 가능하신 분- 다양한 직군과의 커뮤니케이션, 다양한 상황에 대한..."
3cd339cf8959f44d,생명정보학 부문 박사졸 선임연구원 정규직 정규직,서울 서대문구,"연봉 50,000,000원 - 60,000,000원정규직","-
Python or R 활용가능 -Linux terminal 능숙 -생물학... 생명정보학, 생물정보학-외국어: 영어 회화가능,독해가능,작문가능- 
Python or R 활용가능- Linux terminal 능숙- 생물학 기초 수강..."
bfdab41ec9b9469f,PM(서비스/개발),서울 영등포구,,"Data Science 제반 지식, AWS/GCP 등 Cloud 기반 서비스 관련 프로젝트 업무 경험 - 
Python, JAVA, RESTAPI, Database 등 개발 관련 언어/기술 이해 역량 우대 - AWS, GCP..."
0a57a69a13126ff5,셀프 인테리어 위한 AI 플랫폼 서비스 개발자,성남 분당구,계약직,"이상의 
python 또는 node.js실무 개발경험이 있는 분 -Restful API에 대한 이해와 실무경험이 있는 분 인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python..."
f8bfec7bfbdffd0a,애플리케이션 개발자&컨설턴트 정규직,서울 강남구,"연봉 25,000,000원 - 30,000,000원정규직","Platform 컨설팅> JAVA/
Python/JScript 등의 개발... 경력(연차무관)학력사항: 대학(2,3년)졸업 이상직무기술: java, 
Python, javascript기타: > Basic SQL, HTML, CSS..."
5c6fe384fabdbd45,서버 백 엔드 개발자,서울 마포구,정규직,"작성되어 있어 이를 PHP기반 Laravel프레임워크로리팩토링 중입니다. 새로운 서비스 개발에는 PHP와 
Python등을 활용합니다. 담당업무 - 백엔드 서버 API개발 - Legacy 코드 유지보수 / 리팩토링 - 내부..."
ef675a5506696034,미들웨어 WEB/WAS 운영 경력사원 모집,서울 재동,정규직,"대한 책임감이 높으신 분 우대사항 - 웹 기반 대량 트래픽 서비스에 대한 운영 경험 - Bashshell, 
Python 가능자 - Jeus, WebToB, Apache/Tomcat, Nginx 등 Web Admin 경험..."
f870e8c6ab4babcf,데이터 엔지니어/클라우드 엔지니어/데이터 플랫폼 개발분야 경력사원,서울특별시,,"등) 사용한 대용량 데이터 처리 유경험자 (Customization/Tuning 경험 포함) - 
Python, Java, JS Framework, Spring Framework 등 프로그래밍 역량 보유 - SQL 능숙하고..."
98bd24a70c9ebc20,Developer Associate,서울,,"Experience in multi-thread programming Experience in SQL, 
Python, Git Experienced... development on Linux environment..."
9d0aa83c1e8f086e,카카오 전사QA 모집,성남 판교역,정규직,"능력 보유 능동적이고 빠른 실행력 보유 [우대사항] 테스트 자동화 설계 경험자 혹은 스크립트 언어(
python, java, javascript 등) 가능자 다앙한 테스트 도구(Postman, Appium, Selenium..."
66e1e4b19394e00b,리눅스 기술지원 엔지니어,서울 강남구,정규직,"자격증 - 리눅스마스터, RHCSA, RHCE, LPIC- 정보처리기사- OS관련 기초적인 지식 보유자- 
python, bash 쉘스크립트 한 번이라도 다뤄본 자- 쿠버네티스, 오픈시프트 등 PaaS 솔루션에 관심이 많은 자..."
ea23e376c32ece8b,Data Scientist (KOREA),충청북도 청주,정규직,"data visualization Experience using tools... SAS JMP, 
Python, Matlab, KNIME, and SIMCA Experience with developing..."
1b43aff116704c72,컴파일러 엔지니어(딥엑스),성남 분당구,"연봉 80,000,000원 - 200,000,000원정규직","통신·모바일·게임>빅데이터·AI(인공지능)>비전인식|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터..."
9e154b5b00d09b31,Software Engineer - Python and K8s,서울,,"we are building a new community around 
Python opscode for open source applications... who enjoy 
Python, have a passion..."
0f33434a34c1bb4b,위고블록체인 연구소 연구원,서울 서초구,정규직,"경력자-블록체인기반 디지털자산관련 앱및웹서비스개발-백엔드와 네트워킹 시스템개발 경험-백엔드: Rails,Go,
Python,Rust,C/C++-프론트: Ruby,Javascript,Flutter-블록체인: Solidity[필수..."
5feffe0fc30e44eb,데이터 엔지니어 (Data Engineer),서울 영등포구,,"Apache Kafka 언어: 
Python, Scala, Go 인프라... 필요합니다. 하나 이상의 백엔드 프로그래밍 언어(e.g., Go, 
Python, Scala, Java)를 능숙히 활용하실 수 있으셔야 합니다. 클라우..."
872035f47cfd4850,자산운용팀 전략/리스크팀 퀀트(겨울방학 인턴),대한민국,인턴,"공자의 경우 관련 과목 12학점 이상 이수 - Microsoft 엑셀 능숙자 선택 사항 (평가 가산점) - 
Python 또는 VBA 등 코딩 Skill 보유 - 관련 업종에서 2개월 이상 인턴쉽 또는 근무 경력 보유 - 관련..."
27efbf31dc7befc6,[3년 이상] Analytics/Data Angineer,서울 중구,정규직,"RDB/No-SQL(Mongo, Redis)에 대한 이해 및 경험 
Python... React 개발 경험 Hadoop, Spark 등 분산... 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python"
a2cedc04f48a862d,[CJ Olivenetworks/경력] AI연구소 AI/ML 연구/개발(Data Scientist),서울 용산구,정규직,"SQL|인터넷·IT·통신·모바일·게임>응용프로그래머>API|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>웹기획·웹마케..."
b91d39fdf4101a70,[코어라인소프트] 인공지능 엔진 및 영상처리 개발자 찾습니다.,서울 마포구,정규직,"바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|전자·기계·기술·화학·연구개발>광학·의료장비>AI의료|전자·기계·기술·화학·연구개발>광학·의료장비>의료영..."
4ae5eb5bb613a826,[클라우드플랫폼실] System Engineering팀 클라우드 엔지니어,서울 강남구,정규직,"라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>통신·모바일>플랫폼(VM)|인터넷·IT·통신·모바일·게임>ERP·시스템분석..."
7737347fd9e94c01,웹 크롤러 전문가,서울 중구,정규직,"Kubernetes 등 데이터 처리 경험- Elasticsearch, RDBMS(MySQL) 운영 경험- 
Python, Java, Scala 등 개발 숙련자- Linux 시스템 개발 및 운영 경험- OS/네트워크/자료구조 등..."
a5680079cf9c5a5c,[플레이채팅 유닛(CIC)] 서버 개발자 영입,성남 판교역,정규직,"분 AWS, GCP등의 클라우드 기반에서 개발 경험 있으신 분 C++, Java, Kotlin, Go, 
Python, Javascript 등 하나 이상의 프로그래밍 언어에 능숙하신 분 논리적이고 체계적인 문제 해결 능력 및..."
1e7271e69ef269da,"JAVA, Python, R, C, C++ 외 신입/경력 개발자 정규직",서울 강남구,정규직,"(주)이지서티 JAVA, 
Python, C, C++, C#임베디드... 게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
7d02cc2c10a4ef52,부문별 직원,경기도 포천,정규직,"게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>컨텐츠·사이트운영>웹사이트운영·테스터... 게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임..."
4a6ec3a11f449991,[신사업부문] Data Scientist (데이터분석) 경력채용,서울,,"분 - 세그먼트 추출, 스코어 모델, 예측 모델, 마케팅 자동화 구축 경험이 있는 분 - SQL, R, 
Python, MS Excel 및 프로젝트 관리 도구 사용이 익숙하신 분 - Platform 비지니스에 대한 이해, 사업..."
40de6a4b81f8724f,[전문연구요원 신규편입/전직] 의료영상/음성인식/생체신호 연구원,서울 서초구,정규직,"인공지능)>텍스트마이닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝"
89c23b02ca0b2a2a,Anti-Cheat Developer,서울,,"experience as a software engineer... following areas : C/C++ 
Python Anti-cheat solution/tool development Growth-oriented..."
3545a67412a9af1d,항공 및 로보틱스 엔지니어 (경력),서울 역삼역,정규직,"navigation, control 등에 대한 기본적 이해 및 연구개발 경험 • C / C++ / 
Python / MATLAB 프로그램 개발 경험 우대 사항 (이런 분은 꼭 모시고 싶습니다) • IMU, INS, GPS..."
d364360d1e0368e3,Python 기반 빅데이터 처리 개발자,서울 서초구,,"인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임..."
b7e9e9d0811a05bd,Graduate Student Intern,서울,,"1-2 semesters left for graduation. Familiar with C/C++/
python programming language. Good understanding of network..."
1015284880e2ff62,라인프렌즈 2022년 각 부문 수시,서울 용산구,,"통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임... 자바스크립트|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|마케팅·광고·홍보·조사>마케팅>마케팅기획|마케팅·광고·홍보·조사>마케..."
477d6ad5332ce5a5,Diploma Student / Intern_Software Engineer_Korea,서울,,"even under challenging conditions Programming languages: 
Python, JavaScript Intermediate communication skill in English..."
0b15c7881ef76f10,"서버엔진 개발자 정규직 직원 ( C++, Python )",서울 금천구,,"Python ) 모집부문 및 자격요건 모집부문 개발자 (JAVA, 
PYTHON) 모집직무 응용프로그램개발, Linux, Java, 
Python 모집학... 프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python"
4f6cbd19b4f1e607,2022년 부문별 직원,서울 영등포구,,"관리|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>정보시스템|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머..."
e30fe92d72ceb17c,"자율 주행, 로봇 SW 개발자",성남 수정구,,"(주)에바 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 자율주행 SW 엔지니어
Python응용SW [담당업무]ROS 개발, 로봇 주행 알고리즘 개발, SW Optimization[근무부서 및 직급/직책]근무부서: 개발팀..."
44e9ac7f0f94e784,한국필립모리스 2022년 상반기 수시,서울 영등포구,,"통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임... 용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>펌웨어·어셈블러|인터..."
1a1a4d2c92dcb6e9,AI 솔루션팀-NLP 경력사원 채용,서울,,"학사 이상 졸업자 자연어 처리 관련 연구/개발자 (2년 이상) 머신러닝/딥러닝 모델 연구개발 경력자 
Python 프로그래밍 가능자 자연어처리 관련 서비스 개발 경험자 [우대요건] 자연어 처리 관련 석사 학위 이상..."
8d82ffc3587320ea,ML/DL Data Scientist,서울 영등포구,,"Kubernetes 기반 ML 파이프라인 개발/서비스 경험 - AWS, K8S 환경 내 모델링/개발 경험 - 
Python 프로그래밍 숙련자 (주요 ML/DL 라이브러리, 프레임워크 사용 능력 포함) - 딥러닝 기술 현업 적용..."
b3c3e8cf34bf9eca,Machine Learning Researcher (Computer Vision),서울,,"more than one software language (ex: C, C++, C#, Java, 
Python, Javascript, Matlab, and so on.) Applicants must have..."
9c30497c087dbdbb,Data Scientist,서울 마포구,,"모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python"
228e6b23849c5128,"AI: 데이터분석 통한 예측모델링, 알고리즘, 개인화 추천 전문가 (과장/대리급), TOP금융그룹 투자",서울 영등포구,,"인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝"
61dcca5896040150,[NAVER Z] 데이터 엔지니어,성남 분당구,,"서비스 API 개발 및 운영자격요건 및 필요역량- 관련 분야 개발 경력 3년 이상- Scala/Java/
Python, Spark, Kafka(Stream) 기반 빅 데이터 처리 경험이 있으신 분- 빅데이터 엔지니어링 도구에..."
22ffe020e40de675,[포티투마루] 인공지능(AI) 개발자 전 부문,서울 서초구,,"인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임..."
d0012f15e0937a57,[아도바주식회사] 데이터 분석가 (신입/경력),서울 서초구,,"핸들링 능력 보유자ㆍ 머신러닝 등 최신 알고리즘을 활용한 실제 비즈니스 문제 해결 경험 보유자ㆍ SQL, 
Python, R 등 통계/분석 프로그램 능숙자[우대사항] 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데..."
f54bac6c78fd3240,코딩에 빠진 수퍼 개발자 (펌웨어 개발),성남 수정구,,"학력무관직무기술: 펌웨어(Firmware), Embedded System S/W 개발(판교) c/c++, 
Python 3 명 근무조건 고용형태: 정규직근무부서: 개발팀급여조건: 연봉 협의 후 결정 전형단계 및 제출서류 전형단..."
d50ec733dc9580e2,R&D Center AI Deep Learning Researcher AI 딥러닝 연구원 (전문연구요원),서울 성동구,,"무한 제공- R&D Center 최고 사양 GPU 서버 제공 인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어|인터넷·IT·통신·모바일·게임>빅데이터·AI..."
74dd680945a195f3,AI Frameworks Engineer Intern,서울,,"knowledge of deep learning technologies. Programming with 
Python or Shell script. Education Students who are currently..."
835324335bc1c7da,[현대무벡스] 경력사원 상시,서울 종로구,,"ABAP|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임..."
bc0b04229959306a,[BLive Div.] Data Analyst (경력 무관),성남 분당구,,"추출 업무(SQL, Presto, 
Python)인게임 데이터를 활용한 데이터 분석 업무 이런 경험을 가진 분과 함께 성장하고 싶습니다! (필수요건) SQL 활용 능력 중급 이상
Python 활용 능력 중급 이상 이런 경험들이..."
5ab0b45dfa93411b,Data Engineer 신입사원,서울 강남구,,"분류, 개인정보 비식별화, 불량 코퍼스 필터링 등 다양한 ML 프로젝트 (예정)[자격요건]- Julia / 
Python / R 중에서 자신 있는 프로그래밍 언어가 있는 분- 하나의 데이터도 놓치지 않고 꼼꼼하게 관리할 수..."
35b540811a09ac1f,Technical Support Engineer-Developer,서울,,"developing with Chatbot, Linux, Apache, Java, Node, 
Python, PHP, or Ruby - Knowledge and experiences of cloud services (Azure..."
9fec0388c43ded76,[디엠씨코넷] 빅데이터 예측분석과 모델링 활용한 서비스 개발자 양성과정 교육생,서울,,"예측분석과 모델링을 활용한 서비스 개발자 양성과정○ 활동내용통계,DB,
Python을 활용한 빅데이터 분석, 머신러닝,딥러닝,빅데이터 엔지니어링Real... 통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임..."
287a2f9783758916,한국행동과학연구소 각 부문 수시,서울 강남구,,"CSS3, 모바일 프로젝트 및 반응형 웹구축 경험, 교육이수자 백엔드개발자 - 개발 및 유지보수 - java, 
python, php, nodejs 사용자- oracle, mysql 등 유경험자 근무조건 경영·인사·총무·사무..."
1826a21949fcd32b,"AI연구원(NLP, CV) (일6시간, 주5일)",서울 강서구,,"자연어처리(NLP), 
Python, TensorFlow 모집학력 학력무관 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신..."
0cb4a784529cb1b8,Software Engineer,서울,,"languages, including... limited to: C++, Java, C, and 
Python. Excellent verbal and written communication skills. About..."
1601f1bfe3302af5,2022년 상반기 백엔드 개발자,성남 분당구,,"및 경력자 우대 - IT관련 경진대회 수상자 우대 - JS, PHP, 
Python 등 Back End 관련 프로젝트 경험자 우대 - SQL관련 자격증... 진대회 수상자- JS, PHP, 
Python 등 Back End 관련 프로..."
2b9e604e63e7e46d,[카카오커머스] 기술직군,성남 분당구,,"우대사항 - 전자금융 감독규정, PCIDSS에 대한 실무 경험이나 이해도가 높으신 분 - JAVA, 
Python, shell script 등 개발 역량을 갖추신 분 - 웹/앱 취약점 진단 및 모의해킹 역량을 갖추신..."
67c19d7ac0857ecd,빅데이터 분야,서울,,"데이터 분석 모형 개발 ① R, 
Python, SQL 등 데이터 분석 도구... 분석 관련 자격 보유(빅데이터분석기사, ADsP, ADP 등) - R/
Python/SQL 등을 사용하여 데이터를 핸들링하고 대규모 데이터 셋에서 분석..."
26c133b0874ce9ce,[Cartier] Data Analyst,서울,,"Look ML/SQL(upcoming implementation), 
Python is a strong plus. Global company... writing, R... 
Python programming..."
b515669e8032265b,[kt ds] 2022년 각 부문별 경력사원 수시,서울 서초구,,"JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머..."
abdc136f65ceddd4,AI 분야,서울,,"무를 경험하면서 조직과 함께 성장하고 싶으신 마인드를 보유하신 분 - 
Python 및 PyTorch, Tensorflow 등과 같은 딥러닝 프레임워크... 경력자 가능 - C/C++, 
Python, 딥러닝 프레임워크(PyTorch..."
d5288a61691c7502,[웹젠] 보안분석(경력),성남 분당구,,"도화 추진 경험이 있는 분 - 악성코드 분석 능력을 보유한 분 - 
Python/Java 등 개발 능력을 보유한 분 - 보안 유관 자격증을 보유한... 분석 능력을 보유한 분 - 
Python/Java 등 개발 능력을 보유한..."
148c1a1c1cbd1419,[11번가] 데이터 엔지니어 분야,서울 중구,,"kafka, Mongodb, 
Python 기반의 pub / sub 처리... 있으신 분- rdbms 데이터 설계 및 SQL 활용 능력이 있으신 분- 
Python, Shell, Sql, Procedure 등을 통한 데이터 처리와..."
016de9bb83a8032d,JR0186078 AI Research Engineer Intern,서울,,"architectures, and optimization strategiesProgramming skills with 
Python/C++Experience working with one or more deep learning..."
1a66a679bcbc9f5b,2022년 파이썬활용 빅데이터 분석 전문가 국비무료 양성과정,서울 금천구,,"데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터마이닝... 템분석·설계>컨설팅|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python"
a92b737cbbdf425f,[포티투마루] 인공지능(AI) 챗봇사업부 전 직군,서울 서초구,,"바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>자연어처리|인터넷·IT·통신·모바일·게임>빅데이터..."
4803a94f462a78f8,[CA] 웹 스크래핑 엔지니어,성남 분당구,,"정형 데이터 파싱에 조예가 깊은 분· 웹 서비스 구축 역량을 지닌 분· Java 언어 실무 경험이 있는 분· 
Python 등의 스크립트 언어 실무 경험이 있는 분< 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷..."
c759fe51adbc3ea1,SCM혁신 신입/경력 사원 공개채용,서울 신천동,,"system 유경험자 및 다양한 데이터 분석 및 분석툴 활용 유경험자 우대(Power BI, Tableau, 
Python, Visual Basic 등) 김천 상세보기 전형절차 - 지원서 접수 > 서류전형 > 직무적성..."
a91e307a449bbf1f,"Charging Operations Specialist, APAC Charging (English Speak...",서울 강남구,,"Data science experience including coding/scripting skills (
Python/Ruby/JS/Perl... plus. Collaborative, team oriented..."
51df90967b46e8f0,[외국계 스타트업 미소] Business Analyst,서울,,"통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>데이터베이스..."
287f5f422c269849,Market Research 담당자 채용,서울 중학동,,"숙한 대내외 커뮤니케이션이 가능한 분 [우대사항] - 통계분석 및 프로그래밍 언어 역량을 보유하신 분(R, 
python, Data studio, SPSS, Tableau, etc) - SQL 쿼리사용 가능하신 분 - 영어로..."
07aab0cc98af9ffe,AI Frameworks Engineer,서울,,"experience in deep learning frameworks Programming with 
Python or Shell script Experience with large-scale software projects..."
